Type_Appointment,Type_Exercise,Type_Hydration,Type_Medication,Hour,Day_of_Week,Is_Weekend,Priority_Score,Acknowledged
False,True,False,False,7,5,1,2,0
False,True,False,False,15,4,0,2,0
True,False,False,False,14,6,1,3,1
True,False,False,False,16,2,0,3,1
True,False,False,False,18,0,0,3,1
False,True,False,False,16,2,0,2,1
False,True,False,False,17,1,0,2,1
False,False,True,False,8,5,1,2,1
True,False,False,False,17,4,0,3,0
True,False,False,False,21,3,0,3,1
True,False,False,False,18,0,0,3,1
False,False,False,True,13,6,1,3,0
False,False,False,True,7,3,0,3,0
True,False,False,False,12,3,0,3,1
False,False,True,False,20,5,1,2,1
False,False,True,False,14,2,0,2,1
False,False,True,False,7,2,0,2,1
False,False,False,True,15,1,0,3,1
False,False,True,False,16,0,0,2,1
False,False,True,False,7,5,1,2,1
False,False,True,False,20,0,0,2,0
False,False,True,False,17,3,0,2,1
True,False,False,False,9,5,1,3,1
False,False,False,True,10,3,0,3,1
True,False,False,False,12,2,0,3,1
False,True,False,False,10,6,1,2,0
False,True,False,False,17,6,1,2,1
False,False,True,False,7,3,0,2,1
False,False,False,True,15,2,0,3,1
True,False,False,False,12,4,0,3,0
False,True,False,False,7,1,0,2,1
True,False,False,False,21,3,0,3,1
False,True,False,False,14,4,0,2,1
False,False,False,True,6,5,1,3,0
False,False,False,True,11,3,0,3,0
True,False,False,False,7,3,0,3,1
False,False,True,False,14,3,0,2,1
False,False,True,False,15,2,0,2,1
False,False,False,True,10,5,1,3,0
False,False,False,True,10,2,0,3,1
False,True,False,False,19,3,0,2,1
False,True,False,False,10,6,1,2,1
False,False,False,True,14,5,1,3,1
False,False,False,True,19,6,1,3,1
False,False,False,True,8,5,1,3,1
False,True,False,False,18,0,0,2,1
False,False,False,True,14,5,1,3,1
True,False,False,False,10,3,0,3,1
False,False,False,True,17,6,1,3,1
False,True,False,False,17,2,0,2,1
False,False,False,True,13,5,1,3,1
False,False,True,False,14,3,0,2,1
True,False,False,False,13,0,0,3,1
False,False,True,False,22,2,0,2,1
True,False,False,False,10,3,0,3,1
False,False,False,True,13,0,0,3,1
False,False,False,True,10,5,1,3,1
False,False,False,True,18,5,1,3,1
False,False,True,False,15,0,0,2,1
False,True,False,False,14,2,0,2,1
False,True,False,False,22,4,0,2,0
False,False,True,False,18,4,0,2,0
True,False,False,False,17,6,1,3,1
False,False,True,False,14,3,0,2,1
False,False,True,False,18,2,0,2,1
False,False,True,False,14,2,0,2,1
False,False,True,False,17,2,0,2,0
False,False,False,True,11,3,0,3,1
True,False,False,False,19,1,0,3,0
False,False,False,True,11,6,1,3,1
False,False,False,True,16,2,0,3,1
False,False,True,False,10,0,0,2,1
False,True,False,False,13,1,0,2,1
False,False,False,True,21,3,0,3,1
True,False,False,False,7,6,1,3,1
False,True,False,False,13,5,1,2,1
True,False,False,False,17,3,0,3,1
False,False,False,True,12,0,0,3,0
False,True,False,False,15,1,0,2,1
False,False,False,True,6,4,0,3,1
False,False,True,False,21,4,0,2,1
False,False,True,False,13,3,0,2,1
False,True,False,False,18,1,0,2,1
False,False,False,True,20,5,1,3,1
True,False,False,False,13,5,1,3,1
False,False,True,False,14,3,0,2,1
False,False,False,True,18,0,0,3,1
False,True,False,False,11,1,0,2,1
True,False,False,False,17,6,1,3,1
True,False,False,False,8,5,1,3,1
True,False,False,False,17,4,0,3,0
False,False,False,True,22,4,0,3,0
True,False,False,False,21,2,0,3,0
False,False,True,False,12,3,0,2,1
False,True,False,False,17,3,0,2,0
False,False,True,False,20,6,1,2,1
False,True,False,False,10,1,0,2,0
False,True,False,False,13,1,0,2,1
False,False,False,True,11,3,0,3,1
False,False,True,False,9,4,0,2,1
True,False,False,False,10,4,0,3,1
True,False,False,False,16,2,0,3,1
False,False,False,True,22,3,0,3,1
False,True,False,False,9,0,0,2,1
False,False,False,True,9,3,0,3,1
True,False,False,False,8,0,0,3,1
False,True,False,False,9,4,0,2,0
True,False,False,False,12,4,0,3,1
False,False,True,False,6,4,0,2,1
True,False,False,False,19,3,0,3,0
False,False,False,True,21,3,0,3,1
False,False,True,False,21,5,1,2,1
False,False,False,True,13,2,0,3,1
False,True,False,False,21,2,0,2,1
False,True,False,False,19,1,0,2,0
True,False,False,False,12,2,0,3,1
False,True,False,False,14,2,0,2,1
False,True,False,False,7,2,0,2,0
False,False,True,False,11,1,0,2,1
False,False,True,False,13,0,0,2,1
False,True,False,False,19,3,0,2,0
True,False,False,False,17,5,1,3,1
True,False,False,False,6,2,0,3,1
False,True,False,False,19,5,1,2,1
False,False,True,False,22,0,0,2,1
False,False,False,True,22,0,0,3,0
False,False,False,True,13,5,1,3,1
True,False,False,False,18,4,0,3,1
True,False,False,False,9,4,0,3,1
False,True,False,False,18,2,0,2,0
False,False,False,True,13,1,0,3,0
False,True,False,False,22,0,0,2,1
True,False,False,False,20,0,0,3,1
True,False,False,False,9,2,0,3,1
False,True,False,False,21,5,1,2,1
False,False,True,False,20,5,1,2,1
False,False,True,False,9,1,0,2,0
False,False,True,False,19,1,0,2,1
False,True,False,False,8,4,0,2,1
False,False,True,False,13,0,0,2,1
False,False,False,True,6,4,0,3,1
True,False,False,False,21,3,0,3,1
True,False,False,False,8,1,0,3,1
False,False,False,True,19,2,0,3,1
False,False,False,True,8,4,0,3,1
False,False,False,True,20,1,0,3,0
False,True,False,False,22,5,1,2,1
True,False,False,False,13,6,1,3,1
False,True,False,False,18,6,1,2,1
False,True,False,False,8,2,0,2,1
False,False,True,False,12,5,1,2,0
False,False,False,True,18,0,0,3,1
False,False,True,False,16,4,0,2,1
False,False,True,False,8,3,0,2,1
False,False,False,True,19,1,0,3,1
True,False,False,False,21,5,1,3,0
True,False,False,False,21,2,0,3,0
True,False,False,False,6,0,0,3,1
False,False,True,False,6,1,0,2,1
True,False,False,False,18,0,0,3,0
False,False,True,False,11,3,0,2,1
False,True,False,False,18,6,1,2,1
False,True,False,False,13,4,0,2,0
False,False,True,False,14,6,1,2,1
False,False,False,True,11,5,1,3,1
False,False,True,False,6,3,0,2,1
False,True,False,False,6,5,1,2,1
True,False,False,False,15,1,0,3,1
True,False,False,False,9,1,0,3,0
False,False,False,True,15,2,0,3,0
True,False,False,False,20,6,1,3,1
False,False,True,False,21,0,0,2,1
True,False,False,False,21,2,0,3,1
False,False,False,True,7,2,0,3,1
False,False,True,False,12,6,1,2,1
False,False,True,False,11,1,0,2,1
True,False,False,False,17,3,0,3,1
False,True,False,False,11,2,0,2,1
False,True,False,False,22,1,0,2,0
False,False,True,False,7,6,1,2,1
True,False,False,False,16,6,1,3,1
False,False,True,False,21,3,0,2,0
True,False,False,False,13,1,0,3,1
False,True,False,False,17,3,0,2,1
False,True,False,False,10,4,0,2,1
False,False,False,True,22,0,0,3,0
False,False,True,False,7,2,0,2,1
False,True,False,False,13,3,0,2,0
False,True,False,False,6,0,0,2,0
True,False,False,False,9,2,0,3,1
False,False,True,False,22,1,0,2,1
False,False,False,True,17,1,0,3,1
False,False,True,False,13,3,0,2,1
False,False,True,False,6,5,1,2,1
False,True,False,False,17,6,1,2,1
False,False,False,True,21,6,1,3,1
True,False,False,False,22,0,0,3,1
False,True,False,False,19,4,0,2,1
False,True,False,False,6,4,0,2,1
False,True,False,False,6,0,0,2,1
False,True,False,False,20,3,0,2,1
False,True,False,False,9,6,1,2,1
False,False,False,True,11,0,0,3,1
False,False,True,False,16,4,0,2,1
False,True,False,False,10,0,0,2,1
False,True,False,False,10,3,0,2,1
False,True,False,False,8,2,0,2,1
False,False,True,False,19,5,1,2,1
False,False,True,False,14,2,0,2,1
False,True,False,False,14,4,0,2,1
True,False,False,False,21,2,0,3,1
False,True,False,False,15,6,1,2,1
False,False,False,True,16,4,0,3,0
False,True,False,False,7,6,1,2,1
False,False,True,False,17,4,0,2,1
True,False,False,False,12,4,0,3,1
True,False,False,False,6,3,0,3,1
False,True,False,False,14,3,0,2,1
True,False,False,False,12,3,0,3,1
True,False,False,False,20,6,1,3,1
False,False,True,False,6,6,1,2,1
False,True,False,False,8,0,0,2,1
False,False,False,True,11,5,1,3,0
True,False,False,False,10,3,0,3,1
False,False,False,True,10,1,0,3,1
False,True,False,False,20,6,1,2,1
False,False,False,True,7,0,0,3,1
False,False,False,True,11,3,0,3,1
True,False,False,False,6,3,0,3,1
False,False,True,False,9,5,1,2,1
False,False,True,False,7,5,1,2,0
False,True,False,False,22,3,0,2,0
False,False,True,False,14,3,0,2,1
True,False,False,False,14,1,0,3,0
False,True,False,False,9,6,1,2,1
False,False,False,True,7,1,0,3,1
False,False,True,False,20,2,0,2,1
False,True,False,False,7,5,1,2,0
False,False,True,False,15,2,0,2,1
True,False,False,False,18,4,0,3,0
True,False,False,False,9,3,0,3,0
False,False,True,False,17,1,0,2,1
False,True,False,False,10,6,1,2,1
True,False,False,False,20,1,0,3,0
False,False,False,True,9,6,1,3,1
False,False,True,False,6,4,0,2,1
True,False,False,False,19,4,0,3,1
True,False,False,False,7,5,1,3,1
False,False,True,False,11,5,1,2,1
False,True,False,False,14,4,0,2,0
False,False,False,True,21,2,0,3,0
True,False,False,False,6,4,0,3,1
True,False,False,False,17,2,0,3,1
True,False,False,False,9,5,1,3,1
False,False,False,True,22,0,0,3,1
False,False,False,True,10,0,0,3,1
False,False,True,False,18,5,1,2,1
False,False,True,False,20,3,0,2,1
False,True,False,False,12,0,0,2,1
True,False,False,False,14,4,0,3,1
False,False,True,False,21,2,0,2,1
True,False,False,False,17,6,1,3,1
False,False,True,False,14,3,0,2,1
False,True,False,False,15,2,0,2,1
False,False,True,False,21,6,1,2,1
True,False,False,False,20,6,1,3,0
True,False,False,False,14,4,0,3,1
True,False,False,False,8,3,0,3,1
False,True,False,False,9,6,1,2,0
True,False,False,False,17,0,0,3,1
False,False,False,True,10,3,0,3,1
True,False,False,False,11,1,0,3,0
False,False,True,False,20,2,0,2,1
False,True,False,False,17,2,0,2,1
False,False,True,False,17,4,0,2,1
False,False,True,False,12,6,1,2,1
False,False,True,False,7,3,0,2,1
False,False,True,False,14,2,0,2,1
True,False,False,False,7,3,0,3,0
False,True,False,False,10,1,0,2,1
False,True,False,False,22,3,0,2,0
False,False,True,False,19,6,1,2,1
False,True,False,False,16,3,0,2,1
False,True,False,False,16,1,0,2,1
False,False,True,False,13,4,0,2,1
False,False,True,False,10,1,0,2,0
False,False,False,True,10,1,0,3,1
False,False,True,False,20,4,0,2,0
False,True,False,False,22,6,1,2,1
False,True,False,False,14,2,0,2,1
False,False,True,False,15,1,0,2,1
False,False,True,False,15,6,1,2,1
False,True,False,False,13,4,0,2,1
False,False,False,True,17,4,0,3,1
True,False,False,False,8,2,0,3,0
False,False,False,True,16,6,1,3,1
False,False,True,False,19,4,0,2,1
False,False,True,False,14,3,0,2,1
True,False,False,False,19,0,0,3,1
False,True,False,False,18,5,1,2,1
True,False,False,False,9,1,0,3,1
False,False,False,True,20,3,0,3,1
False,False,False,True,8,4,0,3,1
False,False,True,False,15,6,1,2,0
False,False,False,True,21,6,1,3,1
False,True,False,False,12,4,0,2,1
True,False,False,False,22,0,0,3,1
True,False,False,False,10,3,0,3,1
False,True,False,False,11,5,1,2,1
False,True,False,False,6,3,0,2,1
True,False,False,False,21,5,1,3,0
False,True,False,False,8,3,0,2,1
False,True,False,False,18,5,1,2,1
False,False,True,False,9,5,1,2,1
True,False,False,False,8,3,0,3,1
False,False,True,False,13,2,0,2,1
False,True,False,False,6,3,0,2,1
False,False,False,True,15,6,1,3,0
False,False,True,False,6,3,0,2,0
False,False,False,True,7,6,1,3,1
True,False,False,False,8,5,1,3,0
False,False,True,False,14,3,0,2,1
False,False,True,False,14,2,0,2,1
False,False,False,True,8,6,1,3,0
True,False,False,False,10,6,1,3,1
True,False,False,False,15,4,0,3,0
True,False,False,False,13,5,1,3,1
False,False,False,True,8,5,1,3,0
False,True,False,False,20,6,1,2,1
False,False,False,True,17,2,0,3,1
False,False,True,False,10,2,0,2,1
False,False,False,True,22,4,0,3,1
False,False,False,True,17,6,1,3,1
True,False,False,False,8,3,0,3,1
False,False,False,True,13,1,0,3,0
False,True,False,False,11,3,0,2,1
True,False,False,False,7,2,0,3,1
True,False,False,False,13,0,0,3,1
False,False,False,True,9,3,0,3,0
False,False,True,False,19,2,0,2,1
False,False,False,True,9,5,1,3,0
False,False,True,False,22,1,0,2,1
False,False,False,True,20,4,0,3,1
True,False,False,False,17,3,0,3,1
False,False,False,True,12,6,1,3,0
False,False,True,False,11,4,0,2,1
False,False,False,True,19,2,0,3,1
True,False,False,False,7,6,1,3,1
True,False,False,False,8,6,1,3,0
False,False,True,False,22,3,0,2,1
False,False,False,True,21,2,0,3,1
False,False,True,False,13,2,0,2,0
True,False,False,False,8,2,0,3,1
True,False,False,False,11,5,1,3,1
True,False,False,False,18,1,0,3,0
False,True,False,False,9,5,1,2,1
False,False,True,False,19,5,1,2,0
False,True,False,False,8,0,0,2,1
False,False,True,False,21,3,0,2,1
False,True,False,False,21,6,1,2,1
False,True,False,False,9,1,0,2,1
False,False,False,True,15,6,1,3,1
False,False,True,False,18,4,0,2,1
False,True,False,False,6,0,0,2,0
True,False,False,False,15,1,0,3,1
False,False,True,False,18,1,0,2,0
False,True,False,False,19,5,1,2,1
False,True,False,False,8,0,0,2,1
False,True,False,False,7,1,0,2,1
False,True,False,False,13,6,1,2,0
False,True,False,False,14,5,1,2,1
False,True,False,False,11,2,0,2,1
True,False,False,False,20,6,1,3,1
False,False,True,False,17,5,1,2,0
False,True,False,False,10,1,0,2,1
False,True,False,False,6,0,0,2,1
False,False,False,True,11,4,0,3,1
False,False,True,False,6,2,0,2,1
False,False,True,False,22,5,1,2,0
False,False,False,True,15,5,1,3,0
False,False,False,True,21,6,1,3,1
False,False,False,True,15,3,0,3,0
False,False,False,True,14,0,0,3,1
False,False,True,False,16,0,0,2,1
True,False,False,False,7,6,1,3,1
False,False,False,True,8,2,0,3,1
False,False,False,True,10,6,1,3,1
False,False,True,False,6,2,0,2,1
True,False,False,False,22,5,1,3,1
False,True,False,False,8,0,0,2,1
False,False,True,False,9,2,0,2,1
False,False,False,True,15,6,1,3,0
True,False,False,False,14,0,0,3,1
False,False,False,True,22,4,0,3,1
False,False,True,False,9,5,1,2,1
False,False,True,False,16,2,0,2,1
True,False,False,False,13,6,1,3,1
False,False,True,False,21,6,1,2,1
False,True,False,False,14,3,0,2,1
False,True,False,False,11,1,0,2,1
True,False,False,False,20,3,0,3,0
False,True,False,False,8,0,0,2,1
False,False,True,False,6,5,1,2,1
False,False,False,True,16,1,0,3,1
False,False,True,False,9,5,1,2,1
False,False,False,True,21,5,1,3,1
False,False,False,True,9,1,0,3,1
False,False,True,False,19,2,0,2,1
True,False,False,False,12,2,0,3,1
False,True,False,False,10,6,1,2,1
False,False,False,True,20,3,0,3,1
True,False,False,False,12,0,0,3,0
True,False,False,False,7,0,0,3,1
True,False,False,False,6,6,1,3,1
False,True,False,False,15,3,0,2,1
False,True,False,False,13,2,0,2,1
False,False,False,True,20,4,0,3,1
True,False,False,False,11,3,0,3,1
True,False,False,False,22,1,0,3,1
False,False,False,True,16,5,1,3,1
True,False,False,False,7,1,0,3,1
False,True,False,False,7,0,0,2,1
True,False,False,False,21,5,1,3,1
False,True,False,False,16,6,1,2,1
False,False,True,False,8,2,0,2,1
False,False,True,False,10,5,1,2,1
True,False,False,False,13,3,0,3,1
True,False,False,False,18,4,0,3,1
True,False,False,False,12,5,1,3,1
False,False,False,True,10,2,0,3,1
False,False,True,False,14,0,0,2,1
False,False,False,True,13,3,0,3,1
False,False,True,False,7,3,0,2,1
True,False,False,False,19,2,0,3,0
False,False,False,True,16,2,0,3,1
False,False,True,False,6,0,0,2,1
False,True,False,False,12,6,1,2,1
False,True,False,False,17,3,0,2,1
False,False,True,False,7,2,0,2,0
False,False,False,True,8,3,0,3,1
True,False,False,False,21,6,1,3,1
False,False,True,False,13,2,0,2,1
False,True,False,False,14,6,1,2,0
False,False,True,False,10,2,0,2,1
False,True,False,False,20,1,0,2,1
False,False,True,False,7,4,0,2,1
False,False,True,False,17,1,0,2,1
False,False,False,True,17,2,0,3,1
True,False,False,False,20,4,0,3,1
False,False,False,True,18,4,0,3,1
False,False,False,True,6,3,0,3,1
False,False,False,True,22,5,1,3,1
False,True,False,False,14,2,0,2,1
False,True,False,False,22,6,1,2,1
False,True,False,False,21,3,0,2,1
False,False,False,True,13,5,1,3,0
False,True,False,False,12,3,0,2,1
False,False,True,False,8,2,0,2,1
False,False,True,False,16,4,0,2,1
False,False,True,False,22,6,1,2,1
False,False,False,True,18,2,0,3,1
False,True,False,False,8,2,0,2,0
True,False,False,False,13,3,0,3,1
False,True,False,False,16,0,0,2,1
True,False,False,False,19,2,0,3,1
False,False,False,True,21,3,0,3,1
False,False,False,True,17,6,1,3,1
False,False,True,False,9,1,0,2,0
True,False,False,False,16,0,0,3,1
False,True,False,False,13,6,1,2,0
False,True,False,False,22,5,1,2,1
False,True,False,False,10,3,0,2,1
False,False,False,True,8,3,0,3,1
False,False,True,False,19,3,0,2,1
False,False,False,True,20,2,0,3,1
False,True,False,False,9,5,1,2,1
False,False,False,True,6,2,0,3,1
False,True,False,False,16,3,0,2,1
False,False,True,False,13,0,0,2,1
False,False,True,False,10,0,0,2,1
False,True,False,False,12,2,0,2,1
False,True,False,False,6,2,0,2,1
False,False,True,False,6,6,1,2,1
False,False,True,False,8,3,0,2,1
True,False,False,False,14,6,1,3,1
False,True,False,False,8,2,0,2,1
False,True,False,False,7,2,0,2,1
False,False,True,False,8,1,0,2,0
False,False,False,True,10,0,0,3,1
False,True,False,False,11,3,0,2,1
False,False,True,False,12,5,1,2,1
False,False,False,True,9,6,1,3,1
False,False,True,False,18,1,0,2,1
False,False,False,True,17,3,0,3,1
False,False,True,False,18,5,1,2,1
True,False,False,False,15,1,0,3,1
False,True,False,False,14,6,1,2,1
True,False,False,False,12,3,0,3,1
False,False,True,False,19,2,0,2,1
False,True,False,False,8,3,0,2,1
False,False,False,True,18,3,0,3,0
True,False,False,False,15,6,1,3,1
False,False,True,False,17,5,1,2,1
False,True,False,False,18,4,0,2,1
False,False,True,False,19,2,0,2,1
True,False,False,False,17,3,0,3,1
False,False,True,False,20,2,0,2,1
False,False,False,True,7,3,0,3,1
False,True,False,False,13,2,0,2,0
False,True,False,False,7,3,0,2,0
False,False,True,False,18,5,1,2,1
False,False,False,True,8,0,0,3,1
False,False,True,False,16,4,0,2,0
False,False,False,True,22,3,0,3,0
False,False,False,True,10,3,0,3,1
False,False,False,True,19,4,0,3,0
False,False,False,True,8,2,0,3,1
False,False,True,False,12,6,1,2,1
False,True,False,False,21,3,0,2,1
False,False,False,True,6,0,0,3,1
True,False,False,False,8,4,0,3,0
False,False,False,True,15,1,0,3,1
False,False,True,False,15,0,0,2,1
False,False,False,True,13,6,1,3,1
False,True,False,False,21,2,0,2,1
False,False,False,True,8,2,0,3,1
False,True,False,False,22,5,1,2,1
False,False,False,True,18,0,0,3,0
True,False,False,False,15,0,0,3,1
True,False,False,False,20,2,0,3,1
False,False,False,True,7,6,1,3,1
False,False,False,True,16,0,0,3,1
False,False,True,False,8,5,1,2,1
False,False,True,False,17,5,1,2,1
False,False,True,False,15,0,0,2,0
False,True,False,False,19,6,1,2,1
False,False,True,False,13,1,0,2,1
False,True,False,False,10,0,0,2,1
False,True,False,False,18,3,0,2,1
False,False,True,False,12,2,0,2,1
False,False,False,True,20,3,0,3,0
False,False,False,True,10,3,0,3,1
True,False,False,False,19,3,0,3,1
False,True,False,False,8,4,0,2,1
False,False,False,True,18,5,1,3,1
True,False,False,False,15,0,0,3,1
False,True,False,False,14,2,0,2,1
False,False,True,False,8,3,0,2,0
False,True,False,False,6,3,0,2,0
False,False,True,False,21,4,0,2,1
False,False,True,False,17,2,0,2,1
False,False,True,False,16,2,0,2,1
False,False,False,True,14,5,1,3,1
False,False,False,True,11,2,0,3,1
False,False,False,True,22,6,1,3,1
False,False,True,False,13,5,1,2,1
False,False,False,True,7,4,0,3,1
False,False,False,True,20,6,1,3,1
False,True,False,False,7,0,0,2,1
False,False,True,False,21,2,0,2,1
False,False,True,False,13,6,1,2,0
False,False,True,False,22,1,0,2,1
True,False,False,False,15,4,0,3,1
True,False,False,False,19,6,1,3,0
False,False,False,True,15,3,0,3,1
False,True,False,False,22,2,0,2,1
False,True,False,False,20,4,0,2,0
False,True,False,False,18,4,0,2,0
False,False,False,True,21,1,0,3,1
False,True,False,False,15,5,1,2,1
False,False,True,False,22,3,0,2,1
False,False,False,True,6,1,0,3,1
False,False,True,False,17,2,0,2,1
True,False,False,False,17,0,0,3,1
True,False,False,False,16,2,0,3,1
False,False,False,True,16,6,1,3,0
True,False,False,False,12,3,0,3,1
True,False,False,False,16,2,0,3,1
False,True,False,False,16,4,0,2,1
False,False,True,False,16,2,0,2,0
False,True,False,False,8,0,0,2,1
False,False,True,False,16,2,0,2,1
False,False,False,True,18,4,0,3,1
False,True,False,False,13,1,0,2,0
True,False,False,False,18,3,0,3,0
False,False,True,False,11,3,0,2,1
False,False,True,False,14,1,0,2,1
False,False,True,False,15,1,0,2,1
False,True,False,False,14,2,0,2,1
True,False,False,False,14,2,0,3,1
False,False,False,True,15,6,1,3,1
False,False,True,False,10,3,0,2,1
False,False,True,False,12,2,0,2,1
False,False,False,True,10,3,0,3,1
False,False,False,True,11,6,1,3,1
False,True,False,False,18,6,1,2,0
True,False,False,False,16,0,0,3,0
False,True,False,False,14,4,0,2,1
True,False,False,False,6,1,0,3,1
False,True,False,False,9,3,0,2,1
False,False,False,True,12,3,0,3,0
False,False,False,True,16,2,0,3,0
True,False,False,False,17,3,0,3,1
False,True,False,False,16,2,0,2,1
True,False,False,False,17,3,0,3,1
False,True,False,False,18,5,1,2,1
False,True,False,False,9,3,0,2,1
True,False,False,False,19,2,0,3,1
False,False,True,False,11,1,0,2,1
False,False,False,True,12,5,1,3,1
False,False,True,False,20,2,0,2,1
True,False,False,False,8,6,1,3,0
True,False,False,False,17,1,0,3,0
False,False,False,True,22,3,0,3,1
False,True,False,False,18,5,1,2,0
True,False,False,False,22,6,1,3,0
False,False,False,True,10,0,0,3,1
False,False,False,True,14,3,0,3,1
False,True,False,False,6,5,1,2,1
False,True,False,False,14,4,0,2,1
False,False,True,False,12,0,0,2,1
True,False,False,False,19,6,1,3,0
False,False,True,False,13,0,0,2,1
False,False,False,True,9,4,0,3,0
False,False,False,True,11,1,0,3,1
False,True,False,False,19,0,0,2,1
True,False,False,False,13,3,0,3,0
True,False,False,False,7,5,1,3,1
False,False,False,True,22,6,1,3,1
True,False,False,False,17,3,0,3,1
False,True,False,False,8,0,0,2,1
True,False,False,False,22,6,1,3,0
False,True,False,False,16,0,0,2,1
True,False,False,False,14,1,0,3,1
False,False,True,False,21,2,0,2,1
True,False,False,False,22,0,0,3,1
False,True,False,False,14,4,0,2,1
False,False,False,True,6,3,0,3,0
True,False,False,False,17,5,1,3,1
False,False,False,True,22,4,0,3,0
False,False,False,True,8,3,0,3,0
True,False,False,False,8,3,0,3,1
False,False,False,True,15,3,0,3,1
False,True,False,False,21,1,0,2,1
False,False,False,True,13,5,1,3,0
False,True,False,False,8,2,0,2,1
False,True,False,False,10,1,0,2,0
False,True,False,False,14,4,0,2,0
True,False,False,False,21,3,0,3,1
True,False,False,False,7,0,0,3,1
True,False,False,False,10,4,0,3,1
True,False,False,False,12,1,0,3,1
False,True,False,False,12,5,1,2,0
False,False,True,False,20,3,0,2,1
True,False,False,False,17,1,0,3,1
False,True,False,False,21,6,1,2,0
False,False,False,True,10,3,0,3,1
False,True,False,False,18,0,0,2,1
False,False,True,False,20,6,1,2,1
True,False,False,False,11,2,0,3,1
True,False,False,False,6,5,1,3,1
False,False,True,False,18,0,0,2,0
False,True,False,False,21,4,0,2,0
False,True,False,False,15,5,1,2,0
True,False,False,False,22,3,0,3,1
False,False,False,True,18,4,0,3,1
False,False,True,False,20,6,1,2,0
True,False,False,False,19,4,0,3,1
False,False,True,False,14,1,0,2,1
False,False,True,False,11,3,0,2,1
False,True,False,False,7,3,0,2,1
False,False,False,True,8,0,0,3,0
True,False,False,False,11,1,0,3,1
True,False,False,False,6,4,0,3,1
False,False,True,False,10,6,1,2,1
False,False,True,False,17,3,0,2,1
False,True,False,False,8,2,0,2,1
False,True,False,False,22,6,1,2,1
False,False,True,False,16,2,0,2,1
False,True,False,False,14,4,0,2,1
True,False,False,False,8,4,0,3,1
False,False,True,False,15,1,0,2,0
False,False,False,True,16,2,0,3,1
True,False,False,False,21,3,0,3,1
False,False,False,True,20,0,0,3,1
False,False,False,True,13,3,0,3,1
True,False,False,False,21,0,0,3,0
False,False,True,False,12,6,1,2,0
False,False,True,False,18,6,1,2,1
False,False,False,True,6,1,0,3,1
True,False,False,False,21,3,0,3,0
False,False,True,False,7,0,0,2,1
False,False,False,True,18,1,0,3,1
False,False,False,True,22,1,0,3,1
False,False,True,False,16,1,0,2,1
False,True,False,False,21,1,0,2,1
False,False,True,False,17,5,1,2,0
True,False,False,False,18,6,1,3,1
False,False,False,True,7,4,0,3,1
True,False,False,False,20,4,0,3,1
False,True,False,False,16,6,1,2,1
False,True,False,False,6,3,0,2,1
True,False,False,False,11,0,0,3,1
True,False,False,False,17,6,1,3,1
False,True,False,False,6,5,1,2,1
False,False,False,True,6,2,0,3,0
True,False,False,False,10,6,1,3,1
False,False,True,False,16,6,1,2,0
False,False,True,False,14,0,0,2,1
False,False,False,True,19,3,0,3,1
False,False,True,False,18,2,0,2,0
False,False,False,True,21,2,0,3,1
False,False,True,False,16,1,0,2,0
True,False,False,False,22,5,1,3,0
False,False,False,True,11,3,0,3,1
False,False,False,True,18,5,1,3,1
True,False,False,False,21,2,0,3,1
True,False,False,False,20,6,1,3,1
False,True,False,False,8,6,1,2,1
False,False,True,False,11,4,0,2,1
False,False,True,False,10,0,0,2,1
False,False,True,False,10,5,1,2,1
False,True,False,False,21,4,0,2,1
False,False,False,True,22,4,0,3,1
False,True,False,False,12,4,0,2,1
False,False,False,True,17,6,1,3,0
False,False,True,False,15,0,0,2,1
False,True,False,False,11,1,0,2,1
False,False,False,True,7,2,0,3,1
False,True,False,False,13,4,0,2,1
False,True,False,False,16,2,0,2,1
False,False,False,True,21,5,1,3,1
True,False,False,False,6,6,1,3,1
False,False,False,True,14,2,0,3,1
True,False,False,False,22,6,1,3,1
False,False,True,False,20,5,1,2,1
False,False,True,False,14,0,0,2,1
False,True,False,False,13,0,0,2,1
False,True,False,False,13,2,0,2,0
False,False,False,True,7,3,0,3,1
False,False,False,True,8,2,0,3,1
True,False,False,False,10,6,1,3,1
False,False,False,True,13,5,1,3,1
False,False,True,False,13,3,0,2,1
False,True,False,False,18,0,0,2,1
True,False,False,False,15,1,0,3,1
False,False,True,False,19,0,0,2,1
False,False,False,True,12,2,0,3,1
False,False,True,False,18,2,0,2,1
False,True,False,False,10,2,0,2,1
False,True,False,False,17,5,1,2,1
False,True,False,False,21,4,0,2,0
False,False,True,False,10,2,0,2,0
False,False,True,False,12,2,0,2,1
False,True,False,False,18,2,0,2,0
True,False,False,False,6,5,1,3,1
False,False,True,False,22,1,0,2,0
False,False,False,True,14,0,0,3,1
False,False,True,False,14,6,1,2,1
False,True,False,False,10,6,1,2,1
False,False,False,True,9,3,0,3,1
True,False,False,False,10,3,0,3,1
False,False,False,True,19,2,0,3,1
False,False,False,True,21,6,1,3,1
False,False,True,False,8,3,0,2,1
True,False,False,False,13,5,1,3,1
True,False,False,False,8,5,1,3,1
False,False,False,True,20,2,0,3,1
False,False,True,False,14,2,0,2,1
False,True,False,False,6,2,0,2,1
False,False,False,True,19,2,0,3,1
False,True,False,False,20,6,1,2,1
False,False,True,False,20,0,0,2,1
True,False,False,False,16,0,0,3,1
