Device_ID,Timestamp,Reminder_Type,Scheduled_Time,Reminder_Sent,Acknowledged,Scheduled_DateTime,Type_Appointment,Type_Exercise,Type_Hydration,Type_Medication,Hour,Day_of_Week,Time_of_Day,Is_Weekend,Adherence,Priority,Priority_Score
D3911,2025-01-21 14:42:00,Hydration,07:00:00,1,1,2025-01-21 07:00:00,False,False,True,False,7,1,Morning,0,1.0,Medium,2
D3912,2025-01-15 07:19:00,Exercise,21:00:00,1,1,2025-01-15 21:00:00,False,True,False,False,21,2,Evening,0,1.0,Medium,2
D3913,2025-01-05 21:04:00,Medication,08:30:00,0,0,2025-01-05 08:30:00,False,False,False,True,8,6,Morning,1,,High,3
D3914,2025-01-27 09:36:00,Appointment,08:30:00,0,0,2025-01-27 08:30:00,True,False,False,False,8,0,Morning,0,,High,3
D3915,2025-01-11 19:02:00,Appointment,12:00:00,0,0,2025-01-11 12:00:00,True,False,False,False,12,5,Afternoon,1,,High,3
D3916,2025-01-30 06:43:00,Medication,12:30:00,1,1,2025-01-30 12:30:00,False,False,False,True,12,3,Afternoon,0,1.0,High,3
D3917,2025-01-27 12:50:00,Medication,17:00:00,1,1,2025-01-27 17:00:00,False,False,False,True,17,0,Evening,0,1.0,High,3
D3918,2025-01-12 23:18:00,Appointment,21:00:00,0,0,2025-01-12 21:00:00,True,False,False,False,21,6,Evening,1,,High,3
D3919,2025-01-16 07:25:00,Hydration,11:00:00,1,1,2025-01-16 11:00:00,False,False,True,False,11,3,Morning,0,1.0,Medium,2
D3920,2025-01-17 20:51:00,Appointment,18:30:00,1,1,2025-01-17 18:30:00,True,False,False,False,18,4,Evening,0,1.0,High,3
D3921,2025-01-06 01:05:00,Medication,08:30:00,1,1,2025-01-06 08:30:00,False,False,False,True,8,0,Morning,0,1.0,High,3
D3922,2025-01-26 06:05:00,Hydration,15:00:00,1,0,2025-01-26 15:00:00,False,False,True,False,15,6,Afternoon,1,0.0,Medium,2
D3923,2025-01-13 02:20:00,Medication,16:30:00,0,0,2025-01-13 16:30:00,False,False,False,True,16,0,Afternoon,0,,High,3
D3924,2025-01-08 23:14:00,Appointment,22:00:00,1,1,2025-01-08 22:00:00,True,False,False,False,22,2,Night,0,1.0,High,3
D3925,2025-01-07 14:58:00,Hydration,16:30:00,1,1,2025-01-07 16:30:00,False,False,True,False,16,1,Afternoon,0,1.0,Medium,2
D3926,2025-01-27 21:07:00,Appointment,14:00:00,1,0,2025-01-27 14:00:00,True,False,False,False,14,0,Afternoon,0,0.0,High,3
D3927,2025-01-06 07:38:00,Appointment,20:30:00,0,0,2025-01-06 20:30:00,True,False,False,False,20,0,Evening,0,,High,3
D3928,2025-01-21 07:17:00,Appointment,22:30:00,0,0,2025-01-21 22:30:00,True,False,False,False,22,1,Night,0,,High,3
D3929,2025-01-03 00:43:00,Exercise,08:30:00,1,1,2025-01-03 08:30:00,False,True,False,False,8,4,Morning,0,1.0,Medium,2
D3930,2025-01-09 16:32:00,Exercise,11:00:00,0,0,2025-01-09 11:00:00,False,True,False,False,11,3,Morning,0,,Medium,2
D3931,2025-01-21 16:11:00,Medication,19:00:00,1,1,2025-01-21 19:00:00,False,False,False,True,19,1,Evening,0,1.0,High,3
D3932,2025-01-06 02:52:00,Hydration,19:00:00,0,0,2025-01-06 19:00:00,False,False,True,False,19,0,Evening,0,,Medium,2
D3933,2025-01-22 09:24:00,Hydration,13:30:00,1,1,2025-01-22 13:30:00,False,False,True,False,13,2,Afternoon,0,1.0,Medium,2
D3934,2025-01-11 21:00:00,Exercise,11:00:00,0,0,2025-01-11 11:00:00,False,True,False,False,11,5,Morning,1,,Medium,2
D3935,2025-01-21 14:32:00,Appointment,17:00:00,0,0,2025-01-21 17:00:00,True,False,False,False,17,1,Evening,0,,High,3
D3936,2025-01-05 13:24:00,Hydration,06:30:00,0,0,2025-01-05 06:30:00,False,False,True,False,6,6,Morning,1,,Medium,2
D3937,2025-01-16 16:51:00,Medication,08:30:00,1,0,2025-01-16 08:30:00,False,False,False,True,8,3,Morning,0,0.0,High,3
D3938,2025-01-08 12:56:00,Exercise,22:30:00,1,1,2025-01-08 22:30:00,False,True,False,False,22,2,Night,0,1.0,Medium,2
D3939,2025-01-26 04:11:00,Exercise,18:30:00,0,0,2025-01-26 18:30:00,False,True,False,False,18,6,Evening,1,,Medium,2
D3940,2025-01-30 08:53:00,Medication,12:30:00,1,1,2025-01-30 12:30:00,False,False,False,True,12,3,Afternoon,0,1.0,High,3
D3941,2025-01-29 05:41:00,Exercise,22:30:00,1,1,2025-01-29 22:30:00,False,True,False,False,22,2,Night,0,1.0,Medium,2
D3942,2025-01-08 14:19:00,Exercise,10:00:00,0,0,2025-01-08 10:00:00,False,True,False,False,10,2,Morning,0,,Medium,2
D3943,2025-01-13 09:29:00,Appointment,15:00:00,1,1,2025-01-13 15:00:00,True,False,False,False,15,0,Afternoon,0,1.0,High,3
D3944,2025-01-24 07:36:00,Appointment,12:00:00,1,1,2025-01-24 12:00:00,True,False,False,False,12,4,Afternoon,0,1.0,High,3
D3945,2025-01-25 12:53:00,Hydration,15:00:00,1,1,2025-01-25 15:00:00,False,False,True,False,15,5,Afternoon,1,1.0,Medium,2
D3946,2025-01-17 22:49:00,Appointment,08:00:00,1,1,2025-01-17 08:00:00,True,False,False,False,8,4,Morning,0,1.0,High,3
D3947,2025-01-05 03:13:00,Medication,19:00:00,0,0,2025-01-05 19:00:00,False,False,False,True,19,6,Evening,1,,High,3
D3948,2025-01-20 04:04:00,Exercise,14:00:00,0,0,2025-01-20 14:00:00,False,True,False,False,14,0,Afternoon,0,,Medium,2
D3949,2025-01-04 04:39:00,Exercise,20:00:00,1,0,2025-01-04 20:00:00,False,True,False,False,20,5,Evening,1,0.0,Medium,2
D3950,2025-01-02 21:40:00,Appointment,19:30:00,1,1,2025-01-02 19:30:00,True,False,False,False,19,3,Evening,0,1.0,High,3
D3951,2025-01-11 11:36:00,Hydration,08:30:00,1,0,2025-01-11 08:30:00,False,False,True,False,8,5,Morning,1,0.0,Medium,2
D3952,2025-01-16 10:16:00,Medication,10:30:00,1,1,2025-01-16 10:30:00,False,False,False,True,10,3,Morning,0,1.0,High,3
D3953,2025-01-01 08:19:00,Exercise,11:00:00,1,1,2025-01-01 11:00:00,False,True,False,False,11,2,Morning,0,1.0,Medium,2
D3954,2025-01-10 03:14:00,Medication,20:30:00,0,0,2025-01-10 20:30:00,False,False,False,True,20,4,Evening,0,,High,3
D3955,2025-01-18 17:42:00,Exercise,17:30:00,0,0,2025-01-18 17:30:00,False,True,False,False,17,5,Evening,1,,Medium,2
D3956,2025-01-18 16:53:00,Hydration,07:00:00,1,1,2025-01-18 07:00:00,False,False,True,False,7,5,Morning,1,1.0,Medium,2
D3957,2025-01-06 08:39:00,Hydration,22:00:00,0,0,2025-01-06 22:00:00,False,False,True,False,22,0,Night,0,,Medium,2
D3958,2025-01-07 01:39:00,Medication,08:30:00,1,0,2025-01-07 08:30:00,False,False,False,True,8,1,Morning,0,0.0,High,3
D3959,2025-01-13 05:28:00,Medication,16:00:00,1,1,2025-01-13 16:00:00,False,False,False,True,16,0,Afternoon,0,1.0,High,3
D3960,2025-01-29 09:15:00,Medication,22:30:00,1,1,2025-01-29 22:30:00,False,False,False,True,22,2,Night,0,1.0,High,3
D3961,2025-01-05 07:31:00,Hydration,14:30:00,1,1,2025-01-05 14:30:00,False,False,True,False,14,6,Afternoon,1,1.0,Medium,2
D3962,2025-01-13 10:38:00,Appointment,15:00:00,1,1,2025-01-13 15:00:00,True,False,False,False,15,0,Afternoon,0,1.0,High,3
D3963,2025-01-08 13:54:00,Hydration,13:00:00,1,1,2025-01-08 13:00:00,False,False,True,False,13,2,Afternoon,0,1.0,Medium,2
D3964,2025-01-27 23:22:00,Appointment,20:30:00,0,0,2025-01-27 20:30:00,True,False,False,False,20,0,Evening,0,,High,3
D3965,2025-01-13 03:01:00,Hydration,17:00:00,0,0,2025-01-13 17:00:00,False,False,True,False,17,0,Evening,0,,Medium,2
D3966,2025-01-27 15:54:00,Medication,11:30:00,0,0,2025-01-27 11:30:00,False,False,False,True,11,0,Morning,0,,High,3
D3967,2025-01-06 01:46:00,Medication,14:30:00,1,1,2025-01-06 14:30:00,False,False,False,True,14,0,Afternoon,0,1.0,High,3
D3968,2025-01-14 16:30:00,Appointment,17:30:00,0,0,2025-01-14 17:30:00,True,False,False,False,17,1,Evening,0,,High,3
D3969,2025-01-29 20:23:00,Exercise,12:00:00,0,0,2025-01-29 12:00:00,False,True,False,False,12,2,Afternoon,0,,Medium,2
D3970,2025-01-08 11:02:00,Hydration,18:00:00,0,0,2025-01-08 18:00:00,False,False,True,False,18,2,Evening,0,,Medium,2
D3971,2025-01-16 23:18:00,Hydration,13:00:00,0,0,2025-01-16 13:00:00,False,False,True,False,13,3,Afternoon,0,,Medium,2
D3972,2025-01-19 21:35:00,Appointment,16:30:00,0,0,2025-01-19 16:30:00,True,False,False,False,16,6,Afternoon,1,,High,3
D3973,2025-01-09 20:13:00,Hydration,15:00:00,0,0,2025-01-09 15:00:00,False,False,True,False,15,3,Afternoon,0,,Medium,2
D3974,2025-01-19 21:14:00,Medication,10:00:00,0,0,2025-01-19 10:00:00,False,False,False,True,10,6,Morning,1,,High,3
D3975,2025-01-16 12:39:00,Hydration,20:00:00,0,0,2025-01-16 20:00:00,False,False,True,False,20,3,Evening,0,,Medium,2
D3976,2025-01-19 22:19:00,Hydration,16:00:00,0,0,2025-01-19 16:00:00,False,False,True,False,16,6,Afternoon,1,,Medium,2
D3977,2025-01-19 10:21:00,Exercise,16:30:00,0,0,2025-01-19 16:30:00,False,True,False,False,16,6,Afternoon,1,,Medium,2
D3978,2025-01-06 07:23:00,Appointment,12:30:00,0,0,2025-01-06 12:30:00,True,False,False,False,12,0,Afternoon,0,,High,3
D3979,2025-01-26 10:20:00,Appointment,21:00:00,0,0,2025-01-26 21:00:00,True,False,False,False,21,6,Evening,1,,High,3
D3980,2025-01-08 07:17:00,Exercise,08:30:00,1,1,2025-01-08 08:30:00,False,True,False,False,8,2,Morning,0,1.0,Medium,2
D3981,2025-01-20 04:19:00,Appointment,18:00:00,1,1,2025-01-20 18:00:00,True,False,False,False,18,0,Evening,0,1.0,High,3
D3982,2025-01-04 10:26:00,Hydration,17:00:00,1,1,2025-01-04 17:00:00,False,False,True,False,17,5,Evening,1,1.0,Medium,2
D3983,2025-01-15 19:39:00,Hydration,20:00:00,0,0,2025-01-15 20:00:00,False,False,True,False,20,2,Evening,0,,Medium,2
D3984,2025-01-27 11:39:00,Hydration,21:30:00,0,0,2025-01-27 21:30:00,False,False,True,False,21,0,Evening,0,,Medium,2
D3985,2025-01-27 21:55:00,Medication,14:30:00,0,0,2025-01-27 14:30:00,False,False,False,True,14,0,Afternoon,0,,High,3
D3986,2025-01-12 05:28:00,Hydration,07:00:00,1,0,2025-01-12 07:00:00,False,False,True,False,7,6,Morning,1,0.0,Medium,2
D3987,2025-01-23 00:23:00,Appointment,07:00:00,0,0,2025-01-23 07:00:00,True,False,False,False,7,3,Morning,0,,High,3
D3988,2025-01-14 12:30:00,Appointment,08:00:00,0,0,2025-01-14 08:00:00,True,False,False,False,8,1,Morning,0,,High,3
D3989,2025-01-17 11:35:00,Medication,06:00:00,0,0,2025-01-17 06:00:00,False,False,False,True,6,4,Morning,0,,High,3
D3990,2025-01-17 17:44:00,Exercise,12:00:00,0,0,2025-01-17 12:00:00,False,True,False,False,12,4,Afternoon,0,,Medium,2
D3991,2025-01-23 18:07:00,Appointment,13:30:00,0,0,2025-01-23 13:30:00,True,False,False,False,13,3,Afternoon,0,,High,3
D3992,2025-01-19 20:54:00,Medication,19:00:00,1,1,2025-01-19 19:00:00,False,False,False,True,19,6,Evening,1,1.0,High,3
D3993,2025-01-04 01:39:00,Appointment,14:00:00,0,0,2025-01-04 14:00:00,True,False,False,False,14,5,Afternoon,1,,High,3
D3994,2025-01-29 01:36:00,Medication,17:00:00,1,1,2025-01-29 17:00:00,False,False,False,True,17,2,Evening,0,1.0,High,3
D3995,2025-01-03 06:48:00,Hydration,13:30:00,0,0,2025-01-03 13:30:00,False,False,True,False,13,4,Afternoon,0,,Medium,2
D3996,2025-01-17 18:00:00,Exercise,06:30:00,1,0,2025-01-17 06:30:00,False,True,False,False,6,4,Morning,0,0.0,Medium,2
D3997,2025-01-27 07:39:00,Medication,10:30:00,1,1,2025-01-27 10:30:00,False,False,False,True,10,0,Morning,0,1.0,High,3
D3998,2025-01-02 21:02:00,Hydration,20:00:00,0,0,2025-01-02 20:00:00,False,False,True,False,20,3,Evening,0,,Medium,2
D3999,2025-01-05 11:39:00,Exercise,09:30:00,0,0,2025-01-05 09:30:00,False,True,False,False,9,6,Morning,1,,Medium,2
D4000,2025-01-20 18:29:00,Exercise,16:30:00,1,1,2025-01-20 16:30:00,False,True,False,False,16,0,Afternoon,0,1.0,Medium,2
D4001,2025-01-02 23:12:00,Medication,17:30:00,1,1,2025-01-02 17:30:00,False,False,False,True,17,3,Evening,0,1.0,High,3
D4002,2025-01-25 07:52:00,Medication,16:30:00,1,0,2025-01-25 16:30:00,False,False,False,True,16,5,Afternoon,1,0.0,High,3
D4003,2025-01-20 21:17:00,Hydration,17:30:00,0,0,2025-01-20 17:30:00,False,False,True,False,17,0,Evening,0,,Medium,2
D4004,2025-01-20 00:14:00,Appointment,19:00:00,1,0,2025-01-20 19:00:00,True,False,False,False,19,0,Evening,0,0.0,High,3
D4005,2025-01-26 15:52:00,Appointment,17:00:00,0,0,2025-01-26 17:00:00,True,False,False,False,17,6,Evening,1,,High,3
D4006,2025-01-13 18:04:00,Medication,06:30:00,0,0,2025-01-13 06:30:00,False,False,False,True,6,0,Morning,0,,High,3
D4007,2025-01-16 13:30:00,Hydration,12:00:00,1,1,2025-01-16 12:00:00,False,False,True,False,12,3,Afternoon,0,1.0,Medium,2
D4008,2025-01-04 00:31:00,Exercise,07:00:00,0,0,2025-01-04 07:00:00,False,True,False,False,7,5,Morning,1,,Medium,2
D4009,2025-01-07 18:56:00,Appointment,11:00:00,0,0,2025-01-07 11:00:00,True,False,False,False,11,1,Morning,0,,High,3
D4010,2025-01-06 10:55:00,Exercise,17:30:00,0,0,2025-01-06 17:30:00,False,True,False,False,17,0,Evening,0,,Medium,2
D4011,2025-01-07 20:32:00,Medication,19:00:00,0,0,2025-01-07 19:00:00,False,False,False,True,19,1,Evening,0,,High,3
D4012,2025-01-11 15:36:00,Hydration,07:30:00,0,0,2025-01-11 07:30:00,False,False,True,False,7,5,Morning,1,,Medium,2
D4013,2025-01-10 00:48:00,Hydration,12:00:00,0,0,2025-01-10 12:00:00,False,False,True,False,12,4,Afternoon,0,,Medium,2
D4014,2025-01-04 04:59:00,Hydration,18:00:00,1,1,2025-01-04 18:00:00,False,False,True,False,18,5,Evening,1,1.0,Medium,2
D4015,2025-01-20 21:55:00,Exercise,12:30:00,0,0,2025-01-20 12:30:00,False,True,False,False,12,0,Afternoon,0,,Medium,2
D4016,2025-01-06 01:30:00,Medication,19:00:00,0,0,2025-01-06 19:00:00,False,False,False,True,19,0,Evening,0,,High,3
D4017,2025-01-06 13:35:00,Medication,21:30:00,1,0,2025-01-06 21:30:00,False,False,False,True,21,0,Evening,0,0.0,High,3
D4018,2025-01-18 22:50:00,Hydration,22:00:00,1,1,2025-01-18 22:00:00,False,False,True,False,22,5,Night,1,1.0,Medium,2
D4019,2025-01-11 08:28:00,Hydration,21:00:00,1,0,2025-01-11 21:00:00,False,False,True,False,21,5,Evening,1,0.0,Medium,2
D4020,2025-01-13 03:23:00,Hydration,16:30:00,1,0,2025-01-13 16:30:00,False,False,True,False,16,0,Afternoon,0,0.0,Medium,2
D4021,2025-01-16 06:43:00,Appointment,17:00:00,0,0,2025-01-16 17:00:00,True,False,False,False,17,3,Evening,0,,High,3
D4022,2025-01-17 15:56:00,Exercise,16:30:00,1,1,2025-01-17 16:30:00,False,True,False,False,16,4,Afternoon,0,1.0,Medium,2
D4023,2025-01-21 13:03:00,Appointment,14:30:00,1,1,2025-01-21 14:30:00,True,False,False,False,14,1,Afternoon,0,1.0,High,3
D4024,2025-01-08 19:44:00,Exercise,08:00:00,1,1,2025-01-08 08:00:00,False,True,False,False,8,2,Morning,0,1.0,Medium,2
D4025,2025-01-23 11:41:00,Appointment,19:30:00,0,0,2025-01-23 19:30:00,True,False,False,False,19,3,Evening,0,,High,3
D4026,2025-01-30 01:35:00,Appointment,15:00:00,0,0,2025-01-30 15:00:00,True,False,False,False,15,3,Afternoon,0,,High,3
D4027,2025-01-30 05:19:00,Exercise,12:00:00,0,0,2025-01-30 12:00:00,False,True,False,False,12,3,Afternoon,0,,Medium,2
D4028,2025-01-09 16:00:00,Hydration,07:00:00,1,1,2025-01-09 07:00:00,False,False,True,False,7,3,Morning,0,1.0,Medium,2
D4029,2025-01-27 10:05:00,Appointment,08:00:00,0,0,2025-01-27 08:00:00,True,False,False,False,8,0,Morning,0,,High,3
D4030,2025-01-11 22:52:00,Hydration,12:30:00,1,1,2025-01-11 12:30:00,False,False,True,False,12,5,Afternoon,1,1.0,Medium,2
D4031,2025-01-20 14:31:00,Hydration,21:00:00,1,0,2025-01-20 21:00:00,False,False,True,False,21,0,Evening,0,0.0,Medium,2
D4032,2025-01-22 21:43:00,Appointment,19:00:00,1,0,2025-01-22 19:00:00,True,False,False,False,19,2,Evening,0,0.0,High,3
D4033,2025-01-10 05:19:00,Hydration,20:30:00,1,1,2025-01-10 20:30:00,False,False,True,False,20,4,Evening,0,1.0,Medium,2
D4034,2025-01-26 06:01:00,Appointment,07:30:00,0,0,2025-01-26 07:30:00,True,False,False,False,7,6,Morning,1,,High,3
D4035,2025-01-30 11:18:00,Hydration,18:30:00,0,0,2025-01-30 18:30:00,False,False,True,False,18,3,Evening,0,,Medium,2
D4036,2025-01-04 05:54:00,Appointment,06:00:00,1,1,2025-01-04 06:00:00,True,False,False,False,6,5,Morning,1,1.0,High,3
D4037,2025-01-24 08:35:00,Appointment,21:00:00,0,0,2025-01-24 21:00:00,True,False,False,False,21,4,Evening,0,,High,3
D4038,2025-01-24 04:32:00,Exercise,17:00:00,0,0,2025-01-24 17:00:00,False,True,False,False,17,4,Evening,0,,Medium,2
D4039,2025-01-15 00:52:00,Exercise,21:00:00,0,0,2025-01-15 21:00:00,False,True,False,False,21,2,Evening,0,,Medium,2
D4040,2025-01-07 21:44:00,Appointment,12:30:00,1,1,2025-01-07 12:30:00,True,False,False,False,12,1,Afternoon,0,1.0,High,3
D4041,2025-01-06 06:51:00,Appointment,20:30:00,1,1,2025-01-06 20:30:00,True,False,False,False,20,0,Evening,0,1.0,High,3
D4042,2025-01-28 09:26:00,Appointment,11:30:00,1,1,2025-01-28 11:30:00,True,False,False,False,11,1,Morning,0,1.0,High,3
D4043,2025-01-30 23:16:00,Exercise,06:00:00,0,0,2025-01-30 06:00:00,False,True,False,False,6,3,Morning,0,,Medium,2
D4044,2025-01-09 10:42:00,Hydration,07:30:00,0,0,2025-01-09 07:30:00,False,False,True,False,7,3,Morning,0,,Medium,2
D4045,2025-01-22 19:34:00,Medication,12:00:00,1,1,2025-01-22 12:00:00,False,False,False,True,12,2,Afternoon,0,1.0,High,3
D4046,2025-01-06 01:27:00,Appointment,09:30:00,1,1,2025-01-06 09:30:00,True,False,False,False,9,0,Morning,0,1.0,High,3
D4047,2025-01-03 00:37:00,Medication,17:30:00,1,1,2025-01-03 17:30:00,False,False,False,True,17,4,Evening,0,1.0,High,3
D4048,2025-01-17 12:14:00,Appointment,07:00:00,1,1,2025-01-17 07:00:00,True,False,False,False,7,4,Morning,0,1.0,High,3
D4049,2025-01-19 19:39:00,Medication,18:30:00,0,0,2025-01-19 18:30:00,False,False,False,True,18,6,Evening,1,,High,3
D4050,2025-01-26 17:12:00,Exercise,11:30:00,1,1,2025-01-26 11:30:00,False,True,False,False,11,6,Morning,1,1.0,Medium,2
D4051,2025-01-07 00:18:00,Appointment,11:00:00,1,0,2025-01-07 11:00:00,True,False,False,False,11,1,Morning,0,0.0,High,3
D4052,2025-01-05 05:53:00,Medication,08:00:00,0,0,2025-01-05 08:00:00,False,False,False,True,8,6,Morning,1,,High,3
D4053,2025-01-27 16:06:00,Appointment,07:30:00,1,1,2025-01-27 07:30:00,True,False,False,False,7,0,Morning,0,1.0,High,3
D4054,2025-01-20 06:35:00,Medication,10:30:00,1,1,2025-01-20 10:30:00,False,False,False,True,10,0,Morning,0,1.0,High,3
D4055,2025-01-11 01:26:00,Hydration,14:00:00,0,0,2025-01-11 14:00:00,False,False,True,False,14,5,Afternoon,1,,Medium,2
D4056,2025-01-22 19:26:00,Appointment,10:30:00,1,1,2025-01-22 10:30:00,True,False,False,False,10,2,Morning,0,1.0,High,3
D4057,2025-01-01 05:07:00,Exercise,19:00:00,0,0,2025-01-01 19:00:00,False,True,False,False,19,2,Evening,0,,Medium,2
D4058,2025-01-13 14:59:00,Exercise,21:30:00,0,0,2025-01-13 21:30:00,False,True,False,False,21,0,Evening,0,,Medium,2
D4059,2025-01-24 11:27:00,Appointment,07:00:00,0,0,2025-01-24 07:00:00,True,False,False,False,7,4,Morning,0,,High,3
D4060,2025-01-11 15:05:00,Appointment,07:00:00,1,0,2025-01-11 07:00:00,True,False,False,False,7,5,Morning,1,0.0,High,3
D4061,2025-01-03 16:36:00,Appointment,17:00:00,1,1,2025-01-03 17:00:00,True,False,False,False,17,4,Evening,0,1.0,High,3
D4062,2025-01-06 22:04:00,Appointment,22:00:00,0,0,2025-01-06 22:00:00,True,False,False,False,22,0,Night,0,,High,3
D4063,2025-01-28 17:19:00,Exercise,10:30:00,0,0,2025-01-28 10:30:00,False,True,False,False,10,1,Morning,0,,Medium,2
D4064,2025-01-18 23:27:00,Hydration,18:00:00,1,1,2025-01-18 18:00:00,False,False,True,False,18,5,Evening,1,1.0,Medium,2
D4065,2025-01-01 03:06:00,Exercise,14:00:00,1,1,2025-01-01 14:00:00,False,True,False,False,14,2,Afternoon,0,1.0,Medium,2
D4066,2025-01-06 00:14:00,Medication,22:30:00,0,0,2025-01-06 22:30:00,False,False,False,True,22,0,Night,0,,High,3
D4067,2025-01-16 21:13:00,Appointment,10:30:00,1,1,2025-01-16 10:30:00,True,False,False,False,10,3,Morning,0,1.0,High,3
D4068,2025-01-16 11:39:00,Exercise,13:30:00,0,0,2025-01-16 13:30:00,False,True,False,False,13,3,Afternoon,0,,Medium,2
D4069,2025-01-10 09:36:00,Medication,19:30:00,0,0,2025-01-10 19:30:00,False,False,False,True,19,4,Evening,0,,High,3
D4070,2025-01-19 08:43:00,Medication,15:30:00,1,1,2025-01-19 15:30:00,False,False,False,True,15,6,Afternoon,1,1.0,High,3
D4071,2025-01-28 13:38:00,Hydration,08:30:00,1,1,2025-01-28 08:30:00,False,False,True,False,8,1,Morning,0,1.0,Medium,2
D4072,2025-01-01 18:11:00,Appointment,16:30:00,0,0,2025-01-01 16:30:00,True,False,False,False,16,2,Afternoon,0,,High,3
D4073,2025-01-03 04:45:00,Hydration,10:00:00,0,0,2025-01-03 10:00:00,False,False,True,False,10,4,Morning,0,,Medium,2
D4074,2025-01-18 11:33:00,Medication,13:00:00,0,0,2025-01-18 13:00:00,False,False,False,True,13,5,Afternoon,1,,High,3
D4075,2025-01-20 21:51:00,Medication,07:00:00,0,0,2025-01-20 07:00:00,False,False,False,True,7,0,Morning,0,,High,3
D4076,2025-01-09 18:17:00,Exercise,15:00:00,1,1,2025-01-09 15:00:00,False,True,False,False,15,3,Afternoon,0,1.0,Medium,2
D4077,2025-01-01 03:56:00,Hydration,06:00:00,0,0,2025-01-01 06:00:00,False,False,True,False,6,2,Morning,0,,Medium,2
D4078,2025-01-23 05:16:00,Exercise,15:30:00,1,1,2025-01-23 15:30:00,False,True,False,False,15,3,Afternoon,0,1.0,Medium,2
D4079,2025-01-08 21:42:00,Exercise,17:30:00,0,0,2025-01-08 17:30:00,False,True,False,False,17,2,Evening,0,,Medium,2
D4080,2025-01-24 20:44:00,Exercise,21:30:00,1,1,2025-01-24 21:30:00,False,True,False,False,21,4,Evening,0,1.0,Medium,2
D4081,2025-01-23 01:11:00,Appointment,22:30:00,0,0,2025-01-23 22:30:00,True,False,False,False,22,3,Night,0,,High,3
D4082,2025-01-02 17:02:00,Appointment,06:30:00,1,1,2025-01-02 06:30:00,True,False,False,False,6,3,Morning,0,1.0,High,3
D4083,2025-01-17 18:55:00,Appointment,20:00:00,0,0,2025-01-17 20:00:00,True,False,False,False,20,4,Evening,0,,High,3
D4084,2025-01-10 07:45:00,Medication,21:00:00,1,1,2025-01-10 21:00:00,False,False,False,True,21,4,Evening,0,1.0,High,3
D4085,2025-01-06 13:37:00,Hydration,21:00:00,1,0,2025-01-06 21:00:00,False,False,True,False,21,0,Evening,0,0.0,Medium,2
D4086,2025-01-29 05:08:00,Exercise,17:30:00,1,1,2025-01-29 17:30:00,False,True,False,False,17,2,Evening,0,1.0,Medium,2
D4087,2025-01-22 15:36:00,Appointment,21:00:00,1,0,2025-01-22 21:00:00,True,False,False,False,21,2,Evening,0,0.0,High,3
D4088,2025-01-20 05:41:00,Medication,15:30:00,1,1,2025-01-20 15:30:00,False,False,False,True,15,0,Afternoon,0,1.0,High,3
D4089,2025-01-08 15:54:00,Appointment,12:00:00,0,0,2025-01-08 12:00:00,True,False,False,False,12,2,Afternoon,0,,High,3
D4090,2025-01-02 14:07:00,Hydration,10:00:00,0,0,2025-01-02 10:00:00,False,False,True,False,10,3,Morning,0,,Medium,2
D4091,2025-01-23 19:56:00,Medication,19:00:00,0,0,2025-01-23 19:00:00,False,False,False,True,19,3,Evening,0,,High,3
D4092,2025-01-30 12:36:00,Medication,06:30:00,1,1,2025-01-30 06:30:00,False,False,False,True,6,3,Morning,0,1.0,High,3
D4093,2025-01-14 08:04:00,Medication,19:00:00,0,0,2025-01-14 19:00:00,False,False,False,True,19,1,Evening,0,,High,3
D4094,2025-01-25 22:11:00,Hydration,20:00:00,0,0,2025-01-25 20:00:00,False,False,True,False,20,5,Evening,1,,Medium,2
D4095,2025-01-16 20:28:00,Exercise,08:00:00,0,0,2025-01-16 08:00:00,False,True,False,False,8,3,Morning,0,,Medium,2
D4096,2025-01-26 20:10:00,Exercise,21:00:00,0,0,2025-01-26 21:00:00,False,True,False,False,21,6,Evening,1,,Medium,2
