Device_ID,Timestamp,Movement_Activity,Fall_Detected,Impact_Force,Inactivity_Duration,Location,Alert_Triggered,Caregiver_Notified,Unnamed: 9,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Inactivity_Duration_normalized,Risk_Score,Hour,Day,Is_Night
D1919,2025-01-24 07:52:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,7,24,False
D1920,2025-01-24 04:51:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,4,24,True
D1921,2025-01-12 03:49:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,3,12,True
D1922,2025-01-27 23:18:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,23,27,True
D1923,2025-01-30 10:49:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,10,30,False
D1924,2025-01-08 18:41:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,18,8,False
D1925,2025-01-26 14:08:00,No Movement,1,0.0,154,Living Room,1,1,,False,True,False,False,False,False,False,True,0.2570951585976628,5.514190317195325,14,26,False
D1926,2025-01-17 04:16:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,4,17,True
D1927,2025-01-16 08:55:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,8,16,False
D1928,2025-01-20 15:03:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,15,20,False
D1929,2025-01-16 17:00:00,No Movement,1,0.0,276,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.4607679465776294,5.921535893155259,17,16,False
D1930,2025-01-21 21:01:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,21,21,False
D1931,2025-01-17 18:10:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,18,17,False
D1932,2025-01-08 09:21:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,9,8,False
D1933,2025-01-27 03:17:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,3,27,True
D1934,2025-01-07 20:47:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,20,7,False
D1935,2025-01-29 21:05:00,No Movement,1,0.0,159,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.2654424040066778,5.530884808013355,21,29,False
D1936,2025-01-09 16:10:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,16,9,False
D1937,2025-01-15 19:11:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,19,15,False
D1938,2025-01-27 06:11:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,6,27,False
D1939,2025-01-16 09:31:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,9,16,False
D1940,2025-01-24 06:37:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,6,24,False
D1941,2025-01-03 17:08:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,17,3,False
D1942,2025-01-25 10:53:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,10,25,False
D1943,2025-01-29 02:08:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,2,29,True
D1944,2025-01-11 19:58:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,19,11,False
D1945,2025-01-08 03:43:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,3,8,True
D1946,2025-01-04 06:45:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,6,4,False
D1947,2025-01-21 11:29:00,No Movement,1,0.0,505,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.8430717863105176,6.6861435726210345,11,21,False
D1948,2025-01-26 09:12:00,No Movement,1,0.0,254,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.4240400667779633,5.848080133555927,9,26,False
D1949,2025-01-04 02:03:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,2,4,True
D1950,2025-01-16 02:11:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,2,16,True
D1951,2025-01-28 20:40:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,20,28,False
D1952,2025-01-01 10:20:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,10,1,False
D1953,2025-01-07 18:38:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,18,7,False
D1954,2025-01-25 12:02:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,12,25,False
D1955,2025-01-21 06:05:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,6,21,False
D1956,2025-01-22 12:26:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,12,22,False
D1957,2025-01-06 21:34:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,21,6,False
D1958,2025-01-13 14:17:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,14,13,False
D1959,2025-01-10 08:17:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,8,10,False
D1960,2025-01-15 03:33:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,3,15,True
D1961,2025-01-30 16:56:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,16,30,False
D1962,2025-01-02 17:43:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,17,2,False
D1963,2025-01-18 07:01:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,7,18,False
D1964,2025-01-30 18:04:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,18,30,False
D1965,2025-01-06 06:26:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,6,6,False
D1966,2025-01-08 13:50:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,13,8,False
D1967,2025-01-05 08:37:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,8,5,False
D1968,2025-01-30 00:52:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,0,30,True
D1969,2025-01-19 22:46:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,22,19,True
D1970,2025-01-10 08:56:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,8,10,False
D1971,2025-01-02 20:38:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,20,2,False
D1972,2025-01-19 12:08:00,No Movement,1,0.0,382,Bathroom,1,1,,False,True,False,False,True,False,False,False,0.6377295492487479,6.275459098497496,12,19,False
D1973,2025-01-12 19:17:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,19,12,False
D1974,2025-01-30 14:45:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,14,30,False
D1975,2025-01-02 17:09:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,17,2,False
D1976,2025-01-20 01:33:00,No Movement,1,0.0,135,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.2253756260434057,5.450751252086811,1,20,True
D1977,2025-01-17 04:55:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,4,17,True
D1978,2025-01-18 08:14:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,8,18,False
D1979,2025-01-04 19:04:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,19,4,False
D1980,2025-01-17 23:38:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,23,17,True
D1981,2025-01-29 17:27:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,17,29,False
D1982,2025-01-12 19:20:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,19,12,False
D1983,2025-01-26 13:07:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,13,26,False
D1984,2025-01-14 19:53:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,19,14,False
D1985,2025-01-19 23:34:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,23,19,True
D1986,2025-01-03 02:09:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,2,3,True
D1987,2025-01-21 11:53:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,11,21,False
D1988,2025-01-09 12:47:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,12,9,False
D1989,2025-01-08 12:46:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,12,8,False
D1990,2025-01-27 07:55:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,7,27,False
D1991,2025-01-18 07:14:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,7,18,False
D1992,2025-01-16 03:33:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,3,16,True
D1993,2025-01-18 10:22:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,10,18,False
D1994,2025-01-02 16:49:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,16,2,False
D1995,2025-01-02 06:20:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,6,2,False
D1996,2025-01-06 10:23:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,10,6,False
D1997,2025-01-28 06:06:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,6,28,False
D1998,2025-01-07 08:50:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,8,7,False
D1999,2025-01-19 01:27:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,1,19,True
D2000,2025-01-30 22:45:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,22,30,True
D2001,2025-01-16 11:22:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,11,16,False
D2002,2025-01-05 22:12:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,22,5,True
D2003,2025-01-25 08:15:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,8,25,False
D2004,2025-01-17 17:57:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,17,17,False
D2005,2025-01-30 01:36:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,1,30,True
D2006,2025-01-13 19:45:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,19,13,False
D2007,2025-01-15 19:48:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,19,15,False
D2008,2025-01-28 20:47:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,20,28,False
D2009,2025-01-01 02:23:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,2,1,True
D2010,2025-01-29 13:34:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,13,29,False
D2011,2025-01-12 17:56:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,17,12,False
D2012,2025-01-18 18:43:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,18,18,False
D2013,2025-01-10 19:20:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,19,10,False
D2014,2025-01-01 21:37:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,21,1,False
D2015,2025-01-29 13:23:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,13,29,False
D2016,2025-01-09 09:37:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,9,9,False
D2017,2025-01-28 06:54:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,6,28,False
D2018,2025-01-06 10:29:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,10,6,False
D2019,2025-01-06 13:49:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,13,6,False
D2020,2025-01-09 11:14:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,11,9,False
D2021,2025-01-24 13:49:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,13,24,False
D2022,2025-01-22 19:49:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,19,22,False
D2023,2025-01-03 10:22:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,10,3,False
D2024,2025-01-03 05:04:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,5,3,True
D2025,2025-01-06 16:09:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,16,6,False
D2026,2025-01-03 10:52:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,10,3,False
D2027,2025-01-20 00:04:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,0,20,True
D2028,2025-01-24 22:51:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,22,24,True
D2029,2025-01-26 07:48:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,7,26,False
D2030,2025-01-20 00:55:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,0,20,True
D2031,2025-01-05 23:42:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,23,5,True
D2032,2025-01-23 17:04:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,17,23,False
D2033,2025-01-10 15:13:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,15,10,False
D2034,2025-01-20 16:15:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,16,20,False
D2035,2025-01-12 08:52:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,8,12,False
D2036,2025-01-23 03:07:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,3,23,True
D2037,2025-01-03 22:11:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,22,3,True
D2038,2025-01-09 05:53:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,5,9,True
D2039,2025-01-14 10:17:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,10,14,False
D2040,2025-01-09 06:21:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,6,9,False
D2041,2025-01-05 04:22:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,4,5,True
D2042,2025-01-12 02:53:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,2,12,True
D2043,2025-01-02 21:59:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,21,2,False
D2044,2025-01-30 21:43:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,21,30,False
D2045,2025-01-27 13:44:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,13,27,False
D2046,2025-01-20 02:06:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,2,20,True
D2047,2025-01-14 18:20:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,18,14,False
D2048,2025-01-19 16:31:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,16,19,False
D2049,2025-01-20 03:25:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,3,20,True
D2050,2025-01-06 04:21:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,4,6,True
D2051,2025-01-29 00:31:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,0,29,True
D2052,2025-01-16 19:28:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,19,16,False
D2053,2025-01-26 17:15:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,17,26,False
D2054,2025-01-05 07:21:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,7,5,False
D2055,2025-01-15 07:46:00,No Movement,1,0.0,433,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.7228714524207012,6.445742904841403,7,15,False
D2056,2025-01-04 23:27:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,23,4,True
D2057,2025-01-02 11:33:00,No Movement,1,0.0,288,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.48080133555926546,5.961602671118531,11,2,False
D2058,2025-01-02 07:30:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,7,2,False
D2059,2025-01-05 00:12:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,0,5,True
D2060,2025-01-23 06:51:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,6,23,False
D2061,2025-01-29 01:20:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,1,29,True
D2062,2025-01-07 16:20:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,16,7,False
D2063,2025-01-21 10:19:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,10,21,False
D2064,2025-01-30 22:56:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,22,30,True
D2065,2025-01-20 05:39:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,5,20,True
D2066,2025-01-26 17:14:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,17,26,False
D2067,2025-01-01 05:14:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,5,1,True
D2068,2025-01-12 03:33:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,3,12,True
D2069,2025-01-17 05:05:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,5,17,True
D2070,2025-01-28 03:47:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,3,28,True
D2071,2025-01-01 10:11:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,10,1,False
D2072,2025-01-15 12:44:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,12,15,False
D2073,2025-01-24 19:28:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,19,24,False
D2074,2025-01-15 23:48:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,23,15,True
D2075,2025-01-22 21:46:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,21,22,False
D2076,2025-01-06 00:52:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,0,6,True
D2077,2025-01-08 19:35:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,19,8,False
D2078,2025-01-14 18:58:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,18,14,False
D2079,2025-01-24 05:42:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,5,24,True
D2080,2025-01-13 07:11:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,7,13,False
D2081,2025-01-09 02:15:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,2,9,True
D2082,2025-01-22 17:14:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,17,22,False
D2083,2025-01-23 12:29:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,12,23,False
D2084,2025-01-04 12:07:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,12,4,False
D2085,2025-01-15 14:54:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,14,15,False
D2086,2025-01-22 12:51:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,12,22,False
D2087,2025-01-24 19:26:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,19,24,False
D2088,2025-01-15 02:54:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,2,15,True
